date,cityid,case_rate,death_rate,new_case_rate,new_death_rate
2020-08-30,43,2515,37.2,12.5,.262
2020-08-30,44,2946,148,11.1,.256
2020-08-30,45,1375,9.69,19.6,.0554
2020-08-30,46,1265,46.5,7.74,.254
2020-08-30,47,3247,31.8,17.3,.73
2020-08-30,48,778,5.54,22.8,.22
2020-08-30,49,2307,26,15.3,.475
2020-08-30,50,2056,19.9,13.6,.0739
2020-08-30,51,1330,15.1,9.27,.127
2020-08-30,52,837,21.2,5.18,.0397
2020-08-30,53,2022,20.3,18.9,.153
2020-08-31,1,2408,57.6,12.6,.322
2020-08-31,2,2866,277,3.27,.0565
2020-08-31,3,2458,98.2,13,.119
2020-08-31,4,2262,37,22.1,.491
2020-08-31,5,2981,66,5.62,.545
2020-08-31,6,1158,20.4,8.03,.0941
2020-08-31,7,2830,35.9,15.8,.347
2020-08-31,8,2621,49.7,16.5,.618
2020-08-31,9,874,32.9,5.33,.0444
2020-08-31,10,1979,29.2,11.5,.313
2020-08-31,11,2319,46.4,7.68,.627
2020-08-31,12,900,12.7,8.88,.148
2020-08-31,13,1787,165,8.7,.188
2020-08-31,14,2132,112,6.53,.0812
2020-08-31,15,1654,42.7,12.2,.0868
2020-08-31,16,2081,29.4,7.02,.258
2020-08-31,17,2302,26.6,13.9,.167
2020-08-31,18,1932,82.8,12.9,.0741
2020-08-31,19,2763,26.5,12,.283
2020-08-31,20,2955,41.3,19.7,.107
2020-08-31,21,1077,9.42,9.04,.0972
2020-08-31,22,2438,50.6,15.4,.579
2020-08-31,23,2443,78,9.87,.289
2020-08-31,24,739,15,5.08,.123
2020-08-31,25,2920,138,10.1,.249
2020-08-31,26,1685,19.3,14.1,.179
2020-08-31,27,1619,36.4,21.2,.0373
2020-08-31,28,1549,59.7,6.56,.157
2020-08-31,29,1983,86,7.15,.0607
2020-08-31,30,3742,37.3,13.4,.268
2020-08-31,31,2546,51.7,12.1,.151
2020-08-31,32,855,23,4,.147
2020-08-31,33,2026,55,9.36,.341
2020-08-31,34,2499,26.3,22.1,.529
2020-08-31,35,1163,18.9,15.8,.433
2020-08-31,36,2340,48.7,14.3,.376
2020-08-31,37,1322,13.7,16,0
2020-08-31,38,5775,89.7,22.6,.967
2020-08-31,39,1365,18.1,15.2,.103
2020-08-31,40,2362,28,19,.25
2020-08-31,41,1089,15.4,12,.197
2020-08-31,42,1828,69.4,14.5,.135
2020-08-31,43,2523,37.4,12.8,.204
2020-08-31,44,2951,148,11,.256
2020-08-31,45,1416,9.69,18.1,.0554
2020-08-31,46,1272,46.6,7.89,.266
2020-08-31,47,3257,31.8,17.3,.73
2020-08-31,48,789,6.05,22.1,.264
2020-08-31,49,2321,26.2,14.1,.445
2020-08-31,50,2072,20,13.3,.0862
2020-08-31,51,1340,15.1,9.18,.127
2020-08-31,52,844,21.2,5.39,.0397
2020-08-31,53,2031,20.3,18.5,.132
2020-09-01,1,2416,58.1,12.4,.319
2020-09-01,2,2870,277,3.4,.0634
2020-09-01,3,2466,98.4,12.7,.13
2020-09-01,4,2281,37.4,22.2,.412
2020-09-01,5,2988,66.3,5.46,.548
2020-09-01,6,1166,20.6,8.03,.0984
2020-09-01,7,2856,36.3,17.5,.325
2020-09-01,8,2634,50,16.3,.479
2020-09-01,9,876,33.2,5.29,.0824
2020-09-01,10,1991,29.4,10.4,.299
2020-09-01,11,2328,47.2,8.16,.67
2020-09-01,12,906,12.9,8.59,.111
2020-09-01,13,1794,165,8.36,.212
2020-09-01,14,2141,112,6.94,.0812
2020-09-01,15,1671,42.8,13.1,.0976
2020-09-01,16,2085,29.4,6.12,.213
2020-09-01,17,2323,27,15.3,.142
2020-09-01,18,1942,82.7,13,.0296
2020-09-01,19,2786,27,14.2,.239
2020-09-01,20,2955,41.3,17.8,.259
2020-09-01,21,1083,9.42,9.12,.0972
2020-09-01,22,2447,51.2,15.6,.613
2020-09-01,23,2452,77.7,10.3,.241
2020-09-01,24,745,15,5.13,.123
2020-09-01,25,2930,138,10.3,.231
2020-09-01,26,1701,19.3,14.3,.161
2020-09-01,27,1645,36.8,20.7,.0932
2020-09-01,28,1555,59.7,5.28,.157
2020-09-01,29,1991,86,7.39,.0607
2020-09-01,30,3748,37.3,13.1,.206
2020-09-01,31,2558,52.1,12,.166
2020-09-01,32,860,23.3,4.31,.189
2020-09-01,33,2033,55,5.01,.314
2020-09-01,34,2521,29,22.4,.729
2020-09-01,35,1178,19.1,15.3,.405
2020-09-01,36,2356,49.3,14.4,.376
2020-09-01,37,1325,14.4,15.8,.102
2020-09-01,38,5854,93.4,29.8,1.37
2020-09-01,39,1379,18.2,15.8,.0771
2020-09-01,40,2376,28.4,17.4,.225
2020-09-01,41,1105,15.4,10,.145
2020-09-01,42,1833,69.6,14.4,.147
2020-09-01,43,2545,37.4,14.6,.165
2020-09-01,44,2966,148,12.6,.183
2020-09-01,45,1416,9.69,18.1,.0554
2020-09-01,46,1280,47,8.28,.335
2020-09-01,47,3272,32.4,14.9,.651
2020-09-01,48,805,6.36,21.5,.308
2020-09-01,49,2346,26.4,15.4,.415
2020-09-01,50,2086,20,13.3,.0616
2020-09-01,51,1344,15.3,8.29,.159
2020-09-01,52,847,21.2,4.7,.0397
2020-09-01,53,2053,20.6,17.9,.153
2020-09-02,1,2430,58.6,12.2,.306
2020-09-02,2,2873,277,3.4,.0668
2020-09-02,3,2478,98.5,12.3,.116
2020-09-02,4,2293,38.2,21.2,.427
2020-09-02,5,2995,66.8,6.09,.401
2020-09-02,6,1174,20.8,8.13,.116
2020-09-02,7,2870,36.9,16.3,.331
2020-09-02,8,2641,51,16.2,.498
2020-09-02,9,881,33.3,4.88,.0761
2020-09-02,10,2001,29.7,10.5,.231
2020-09-02,11,2342,48.1,9.21,.663
2020-09-02,12,923,13,11.1,.126
2020-09-02,13,1801,165,7.25,.204
2020-09-02,14,2155,112,8.02,.0631
2020-09-02,15,1683,42.8,13.1,.0759
2020-09-02,16,2090,29.6,5.66,.191
2020-09-02,17,2333,27.6,15,.206
2020-09-02,18,1958,82.9,13.2,.0592
2020-09-02,19,2799,27.4,13.8,.239
2020-09-02,20,2964,41.5,17.1,.229
2020-09-02,21,1091,9.53,9.03,.0648
2020-09-02,22,2456,52,14.6,.681
2020-09-02,23,2458,77.7,9.58,.168
2020-09-02,24,748,15.3,4.76,.158
2020-09-02,25,2800,137,-9.88,.0533
2020-09-02,26,1717,19.6,14.7,.143
2020-09-02,27,1675,38.1,23.5,.261
2020-09-02,28,1559,59.7,6.25,.157
2020-09-02,29,1995,86.1,7.19,.0607
2020-09-02,30,3769,37.5,14.6,.206
2020-09-02,31,2566,52.2,11.3,.136
2020-09-02,32,863,23.4,4.06,.189
2020-09-02,33,2033,54.8,5.22,.15
2020-09-02,34,2556,29,23,.729
2020-09-02,35,1186,19.6,15.4,.414
2020-09-02,36,2364,49.5,12.6,.403
2020-09-02,37,1341,14.4,15,.102
2020-09-02,38,5867,94,27.7,1.25
2020-09-02,39,1390,18.2,13.8,.0642
2020-09-02,40,2395,28.7,18.2,.225
2020-09-02,41,1120,16.4,11.2,.265
2020-09-02,42,1846,69.8,15,.113
2020-09-02,43,2559,37.6,14.7,.165
2020-09-02,44,2996,148,15.3,.183
2020-09-02,45,1434,9.69,11.3,0
2020-09-02,46,1289,47.1,8.48,.197
2020-09-02,47,3288,32.4,15.4,.651
2020-09-02,48,836,6.46,22.3,.293
2020-09-02,49,2362,26.6,14.9,.356
2020-09-02,50,2098,20.3,13,.0616
2020-09-02,51,1351,15.6,8.25,.127
2020-09-02,52,852,21.5,4.78,.0793
2020-09-02,53,2081,20.7,18.5,.153
2020-09-03,1,2440,59.1,11.4,.329
2020-09-03,2,2877,277,3.39,.0617
2020-09-03,3,2486,98.6,12,.114
2020-09-03,4,2309,38.9,21.7,.427
2020-09-03,5,3012,67.6,7.66,.427
2020-09-03,6,1183,21,8.33,.116
2020-09-03,7,2870,37.3,16.3,.314
2020-09-03,8,2653,52.1,15.1,.517
2020-09-03,9,885,33.3,4.68,.0634
2020-09-03,10,2012,29.9,10.3,.231
2020-09-03,11,2350,48.9,8.98,.642
2020-09-03,12,933,13.2,10.3,.0963
2020-09-03,13,1808,165,6.43,.171
2020-09-03,14,2166,112,8.73,.0541
2020-09-03,15,1701,42.9,13.7,.0976
2020-09-03,16,2098,29.7,5.46,.168
2020-09-03,17,2347,27.9,14.3,.257
2020-09-03,18,1970,82.9,12.8,.0444
2020-09-03,19,2844,27.9,18.3,.268
2020-09-03,20,2973,41.9,14.7,.244
2020-09-03,21,1100,9.53,8.86,.0324
2020-09-03,22,2465,52.8,13,.613
2020-09-03,23,2468,78,9.24,.193
2020-09-03,24,756,15.3,5.43,.158
2020-09-03,25,2810,138,-9.97,.0178
2020-09-03,26,1729,19.8,14.6,.143
2020-09-03,27,1770,39.3,33.6,.41
2020-09-03,28,1563,59.7,5.68,.118
2020-09-03,29,2003,86.3,6.9,.081
2020-09-03,30,3779,37.3,13.3,.165
2020-09-03,31,2578,52.2,10.6,.136
2020-09-03,32,868,23.4,3.72,.147
2020-09-03,33,2047,56.3,6.03,.314
2020-09-03,34,2581,29,24.5,.729
2020-09-03,35,1199,20.4,15.6,.479
2020-09-03,36,2382,49.9,12.9,.443
2020-09-03,37,1354,14.4,13.9,.102
2020-09-03,38,5888,95.7,27.5,1.34
2020-09-03,39,1399,18.3,12,.0642
2020-09-03,40,2415,28.7,17.2,.15
2020-09-03,41,1129,17.7,10.5,.436
2020-09-03,42,1862,69.9,14.3,.0903
2020-09-03,43,2569,37.9,14.2,.175
2020-09-03,44,3006,148,16.4,.146
2020-09-03,45,1434,10.7,11.3,.138
2020-09-03,46,1293,47.9,7.51,.243
2020-09-03,47,3306,32.9,14.4,.635
2020-09-03,48,856,6.87,20.9,.293
2020-09-03,49,2369,26.6,13.9,.297
2020-09-03,50,2111,20.3,12.9,.0739
2020-09-03,51,1362,15.6,8,.159
2020-09-03,52,860,21.7,4.82,.0992
2020-09-03,53,2109,20.9,20,.175
2020-09-04,1,2454,59.5,11.3,.349
2020-09-04,2,2880,277,3.48,.0617
2020-09-04,3,2515,98.8,13.8,.114
2020-09-04,4,2330,39.3,20.4,.446
2020-09-04,5,3021,68.3,7.99,.446
2020-09-04,6,1197,21,9.05,.107
2020-09-04,7,2887,37.6,17.3,.287
2020-09-04,8,2670,52.5,14,.498
2020-09-04,9,892,33.5,4.52,.0761
2020-09-04,10,2022,30.2,10,.211
2020-09-04,11,2356,49.4,7.85,.592
2020-09-04,12,944,13.2,10.2,.0667
2020-09-04,13,1821,166,7.1,.171
2020-09-04,14,2174,112,8.57,.0451
2020-09-04,15,1719,42.9,14.2,.0651
2020-09-04,16,2108,30,6.13,.179
2020-09-04,17,2362,28.5,14.9,.335
2020-09-04,18,1983,83,12.9,.0592
2020-09-04,19,2861,28,18.4,.254
2020-09-04,20,2985,42.5,14.1,.305
2020-09-04,21,1107,9.53,8.75,.0162
2020-09-04,22,2465,53.1,10.5,.443
2020-09-04,23,2479,78.4,9.15,.168
2020-09-04,24,761,15.5,4.97,.0703
2020-09-04,25,2802,138,-13,.0178
2020-09-04,26,1746,20.4,14,.179
2020-09-04,27,1869,39.4,47.2,.429
2020-09-04,28,1570,59.7,5.3,.0982
2020-09-04,29,2010,86.6,6.78,.121
2020-09-04,30,3786,37.6,11.6,.144
2020-09-04,31,2758,52.4,33.8,.166
2020-09-04,32,871,23.6,3.6,.147
2020-09-04,33,2060,56.6,6.85,.259
2020-09-04,34,2600,31.2,23,.701
2020-09-04,35,1212,21.1,15.3,.488
2020-09-04,36,2391,50.3,11.5,.43
2020-09-04,37,1363,14.4,11.9,.102
2020-09-04,38,5906,96.9,26.6,1.37
2020-09-04,39,1414,18.9,13,.141
2020-09-04,40,2427,28.9,16.1,.125
2020-09-04,41,1137,17.7,9.66,.419
2020-09-04,42,1880,70.2,14.4,.113
2020-09-04,43,2580,37.9,13.7,.165
2020-09-04,44,3029,148,17.9,.0732
2020-09-04,45,1463,10.7,12.7,.138
2020-09-04,46,1301,48.5,7.1,.324
2020-09-04,47,3317,32.9,14.2,.365
2020-09-04,48,880,7.08,20.9,.279
2020-09-04,49,2384,26.8,13.4,.119
2020-09-04,50,2129,20.3,13.2,.0616
2020-09-04,51,1369,15.8,8.06,.19
2020-09-04,52,861,21.7,4.1,.0397
2020-09-04,53,2137,21,21.5,.175
2020-09-05,1,2466,59.8,11.1,.343
2020-09-05,2,2884,277,3.48,.0651
2020-09-05,3,2536,98.9,15.2,.128
2020-09-05,4,2350,39.9,18.5,.455
2020-09-05,5,3029,68.8,7.86,.44
2020-09-05,6,1210,21.1,9.82,.107
2020-09-05,7,2903,38,15.3,.32
2020-09-05,8,2683,53.1,12.8,.485
2020-09-05,9,896,33.5,4.34,.0761
2020-09-05,10,2036,30.4,10.4,.204
2020-09-05,11,2362,50.1,7.3,.578
2020-09-05,12,956,13.4,10.4,.0889
2020-09-05,13,1828,166,7.33,.131
2020-09-05,14,2174,112,7.56,.0541
2020-09-05,15,1742,42.9,15.6,.0325
2020-09-05,16,2114,30.1,6.9,.157
2020-09-05,17,2362,28.5,12.4,.335
2020-09-05,18,1995,83,12.8,.0296
2020-09-05,19,2876,28.2,18.8,.239
2020-09-05,20,2995,42.7,12.1,.305
2020-09-05,21,1116,9.76,7.94,.0486
2020-09-05,22,2495,54.3,12.3,.528
2020-09-05,23,2492,79,9.24,.217
2020-09-05,24,766,15.5,4.96,.0703
2020-09-05,25,2814,138,-12.9,.0533
2020-09-05,26,1769,20.7,15.3,.197
2020-09-05,27,1869,39.4,39.3,.429
2020-09-05,28,1578,59.7,5.56,.0982
2020-09-05,29,2017,86.6,6.34,.121
2020-09-05,30,3791,38,9.34,.185
2020-09-05,31,2770,53.1,33.5,.196
2020-09-05,32,874,23.6,3.45,.105
2020-09-05,33,2085,56.9,9.56,.286
2020-09-05,34,2617,31.2,21.9,.701
2020-09-05,35,1212,21.1,15.3,.488
2020-09-05,36,2401,50.8,10.6,.376
2020-09-05,37,1372,14.4,10.9,.102
2020-09-05,38,5926,97.5,26.2,1.32
2020-09-05,39,1416,18.9,10.8,.141
2020-09-05,40,2436,29.6,14.1,.225
2020-09-05,41,1146,17.9,11,.444
2020-09-05,42,1898,70.2,14.6,.113
2020-09-05,43,2599,38,14.3,.136
2020-09-05,44,3029,148,17.9,.0732
2020-09-05,45,1463,10.7,12.7,.138
2020-09-05,46,1311,48.5,7.47,.289
2020-09-05,47,3337,32.9,14.8,.159
2020-09-05,48,899,7.39,19.9,.279
2020-09-05,49,2400,26.8,14.2,.119
2020-09-05,50,2143,20.3,13.4,.0616
2020-09-05,51,1374,15.8,7.46,.127
2020-09-05,52,866,21.7,4.42,.0397
2020-09-05,53,2168,21.3,22.3,.153
2020-09-06,1,2474,59.8,10.8,.336
2020-09-06,2,2887,277,3.49,.0548
2020-09-06,3,2545,98.9,14.1,.111
2020-09-06,4,2366,40.1,17.5,.446
2020-09-06,5,3031,69,7.4,.417
2020-09-06,6,1220,21.2,10.1,.107
2020-09-06,7,2916,38.2,17.2,.331
2020-09-06,8,2702,53.2,13.1,.498
2020-09-06,9,900,33.5,4.5,.0824
2020-09-06,10,2036,30.5,8.91,.19
2020-09-06,11,2374,50.4,8.14,.563
2020-09-06,12,965,13.5,11.8,.119
2020-09-06,13,1828,166,6.57,.122
2020-09-06,14,2174,112,7.56,.0541
2020-09-06,15,1754,42.9,16.1,.0325
2020-09-06,16,2117,30.1,6,.157
2020-09-06,17,2377,29,12.9,.347
2020-09-06,18,2007,83,12.8,.0296
2020-09-06,19,2885,28.3,18.6,.254
2020-09-06,20,3010,42.9,11.3,.259
2020-09-06,21,1125,9.76,7.89,.0486
2020-09-06,22,2495,54.9,10,.613
2020-09-06,23,2503,79.2,9.87,.168
2020-09-06,24,772,15.5,5.24,.0703
2020-09-06,25,2823,138,-12.5,.0533
2020-09-06,26,1776,21.1,14.5,.233
2020-09-06,27,1869,39.4,39.3,.429
2020-09-06,28,1581,59.7,5.4,.0982
2020-09-06,29,2023,86.6,6.48,.101
2020-09-06,30,3808,38,10,.123
2020-09-06,31,2780,53.1,34,.196
2020-09-06,32,876,23.6,3.2,.105
2020-09-06,33,2090,56.9,9.53,.273
2020-09-06,34,2635,31.2,21.5,.701
2020-09-06,35,1221,21.1,12.6,.488
2020-09-06,36,2409,51.2,11.1,.403
2020-09-06,37,1383,14.4,10.9,.102
2020-09-06,38,5939,97.7,25.3,1.33
2020-09-06,39,1416,18.9,10.2,.141
2020-09-06,40,2444,29.6,13,.225
2020-09-06,41,1146,17.9,9.33,.35
2020-09-06,42,1908,70.4,13.2,.135
2020-09-06,43,2611,38.2,13.7,.146
2020-09-06,44,3057,148,15.8,.0732
2020-09-06,45,1463,10.9,12.7,.166
2020-09-06,46,1316,48.5,7.23,.289
2020-09-06,47,3341,32.9,13.5,.159
2020-09-06,48,914,7.49,19.5,.279
2020-09-06,49,2413,27,15.2,.148
2020-09-06,50,2149,20.3,13.2,.0616
2020-09-06,51,1383,15.8,7.56,.0952
2020-09-06,52,870,21.8,4.66,.0793
2020-09-06,53,2177,21.3,22.1,.153
2020-09-07,1,2479,60.1,10,.35
2020-09-07,2,2890,277,3.39,.0703
2020-09-07,3,2556,99,14,.108
2020-09-07,4,2366,40.1,14.9,.433
2020-09-07,5,3032,68.9,7.25,.414
2020-09-07,6,1220,21.2,8.76,.107
2020-09-07,7,2916,38.3,12.4,.341
2020-09-07,8,2712,53.2,13,.504
2020-09-07,9,903,33.5,4.15,.0824
2020-09-07,10,2036,30.5,8.02,.19
2020-09-07,11,2374,50.4,7.86,.57
2020-09-07,12,971,13.5,10.1,.119
2020-09-07,13,1847,166,8.55,.106
2020-09-07,14,2191,112,8.31,.0812
2020-09-07,15,1769,43.1,16.4,.0542
2020-09-07,16,2122,30.1,5.85,.112
2020-09-07,17,2388,29,12.4,.347
2020-09-07,18,2015,83,12,.0296
2020-09-07,19,2896,28.4,19,.268
2020-09-07,20,3023,42.9,9.68,.229
2020-09-07,21,1132,9.76,7.86,.0486
2020-09-07,22,2513,54.9,10.8,.613
2020-09-07,23,2524,79.2,11.7,.168
2020-09-07,24,775,15.6,5.18,.0879
2020-09-07,25,2831,138,-12.7,.0355
2020-09-07,26,1790,21.1,15,.251
2020-09-07,27,1869,39.4,35.6,.429
2020-09-07,28,1589,59.7,5.74,0
2020-09-07,29,2028,86.6,6.54,.081
2020-09-07,30,3844,38,14.6,.103
2020-09-07,31,2786,53.1,34.2,.196
2020-09-07,32,877,23.7,3.13,.105
2020-09-07,33,2101,56.9,10.6,.273
2020-09-07,34,2649,31.2,21.6,.701
2020-09-07,35,1246,21.4,11.9,.359
2020-09-07,36,2414,51.2,10.6,.363
2020-09-07,37,1395,14.4,10.4,.102
2020-09-07,38,5949,97.8,24.9,1.16
2020-09-07,39,1423,18.9,8.3,.116
2020-09-07,40,2444,29.6,11.7,.225
2020-09-07,41,1159,17.9,9.94,.368
2020-09-07,42,1920,70.4,13.1,.135
2020-09-07,43,2619,38.2,13.7,.107
2020-09-07,44,3058,149,15.3,.146
2020-09-07,45,1495,10.9,11.3,.166
2020-09-07,46,1321,48.8,6.97,.324
2020-09-07,47,3352,32.9,13.6,.159
2020-09-07,48,923,7.59,19.2,.22
2020-09-07,49,2415,27,13.4,.119
2020-09-07,50,2159,20.4,12.5,.0616
2020-09-07,51,1384,15.8,6.29,.0952
2020-09-07,52,871,21.8,3.85,.0793
2020-09-07,53,2190,21.3,22.8,.153
2020-09-08,1,2483,60.1,9.56,.295
2020-09-08,2,2892,277,3.25,.0703
2020-09-08,3,2565,99,14.1,.0804
2020-09-08,4,2377,40.2,13.8,.406
2020-09-08,5,3033,69,6.48,.373
2020-09-08,6,1232,21.2,9.44,.0899
2020-09-08,7,2934,38.3,11.2,.282
2020-09-08,8,2715,53.2,11.5,.454
2020-09-08,9,903,33.5,3.9,.0507
2020-09-08,10,2048,30.6,8.12,.17
2020-09-08,11,2383,50.5,7.86,.471
2020-09-08,12,971,13.5,9.28,.0889
2020-09-08,13,1852,166,8.32,.0653
2020-09-08,14,2193,112,7.51,.0992
2020-09-08,15,1783,43.3,16,.0759
2020-09-08,16,2129,30.5,6.29,.157
2020-09-08,17,2394,29.9,10.2,.412
2020-09-08,18,2019,83,11,.0444
2020-09-08,19,2903,28.4,16.7,.194
2020-09-08,20,3039,43.4,11.9,.305
2020-09-08,21,1132,9.76,7.05,.0486
2020-09-08,22,2525,54.9,11,.528
2020-09-08,23,2530,79.2,11,.217
2020-09-08,24,780,15.6,5.1,.0879
2020-09-08,25,2835,138,-13.6,.0178
2020-09-08,26,1808,21.1,15.2,.251
2020-09-08,27,1869,39.4,32,.373
2020-09-08,28,1592,59.7,5.34,0
2020-09-08,29,2035,86.6,6.34,.081
2020-09-08,30,3865,38.5,16.6,.165
2020-09-08,31,2796,53.1,34,.136
2020-09-08,32,880,23.7,2.97,.0631
2020-09-08,33,2104,56.9,10.2,.273
2020-09-08,34,2659,32.6,19.7,.515
2020-09-08,35,1254,21.5,10.8,.35
2020-09-08,36,2421,51.5,9.31,.309
2020-09-08,37,1409,14.4,11.9,0
2020-09-08,38,5964,98.1,15.6,.678
2020-09-08,39,1442,19.1,9.01,.128
2020-09-08,40,2460,29.6,12.1,.175
2020-09-08,41,1168,18.1,8.98,.393
2020-09-08,42,1926,70.5,13.3,.124
2020-09-08,43,2626,38.4,11.6,.136
2020-09-08,44,3069,149,14.7,.146
2020-09-08,45,1495,10.9,11.3,.166
2020-09-08,46,1325,49,6.43,.278
2020-09-08,47,3355,32.9,11.8,.0635
2020-09-08,48,935,7.7,18.6,.191
2020-09-08,49,2428,27.2,11.7,.119
2020-09-08,50,2174,20.6,12.6,.0862
2020-09-08,51,1384,15.8,5.65,.0635
2020-09-08,52,872,21.8,3.55,.0793
2020-09-08,53,2221,21.5,24.1,.132
2020-09-09,1,2489,60.7,8.43,.302
2020-09-09,2,2895,277,3.15,.0565
2020-09-09,3,2571,99,13.3,.0749
2020-09-09,4,2392,40.7,14.2,.352
2020-09-09,5,3039,69.5,6.3,.385
2020-09-09,6,1240,21.6,9.43,.111
2020-09-09,7,2949,38.7,11.4,.26
2020-09-09,8,2719,54,11.2,.416
2020-09-09,9,908,33.8,3.94,.0761
2020-09-09,10,2070,30.8,9.82,.156
2020-09-09,11,2391,50.7,6.94,.378
2020-09-09,12,978,13.7,7.8,.0963
2020-09-09,13,1866,168,9.29,.327
2020-09-09,14,2193,112,5.39,.0902
2020-09-09,15,1805,43.4,17.4,.0976
2020-09-09,16,2136,30.5,6.55,.123
2020-09-09,17,2402,29.9,9.75,.335
2020-09-09,18,2027,83.2,9.88,.0444
2020-09-09,19,2912,28.8,16.1,.209
2020-09-09,20,3046,43.3,11.7,.259
2020-09-09,21,1143,9.87,7.41,.0486
2020-09-09,22,2533,55,11,.443
2020-09-09,23,2537,79.4,11.3,.241
2020-09-09,24,783,15.6,4.99,.0527
2020-09-09,25,2840,138,5.74,.124
2020-09-09,26,1824,21.1,15.3,.215
2020-09-09,27,1880,39.4,29.2,.186
2020-09-09,28,1594,59.7,4.97,0
2020-09-09,29,2039,87.1,6.27,.142
2020-09-09,30,3874,38.8,15,.185
2020-09-09,31,2804,53.6,34,.196
2020-09-09,32,881,23.9,2.61,.0631
2020-09-09,33,2107,56.9,10.6,.3
2020-09-09,34,2666,32.6,15.7,.515
2020-09-09,35,1258,21.8,10.2,.322
2020-09-09,36,2431,51.8,9.55,.322
2020-09-09,37,1409,14.4,9.73,0
2020-09-09,38,5978,101,15.9,.978
2020-09-09,39,1446,19.2,8.02,.141
2020-09-09,40,2481,30.1,12.2,.2
2020-09-09,41,1174,18.1,7.7,.248
2020-09-09,42,1930,70.7,12,.135
2020-09-09,43,2635,38.6,10.9,.136
2020-09-09,44,3088,149,13.2,.183
2020-09-09,45,1504,10.9,10.1,.166
2020-09-09,46,1328,49.2,5.58,.301
2020-09-09,47,3374,33,12.2,.0793
2020-09-09,48,944,8,15.4,.22
2020-09-09,49,2440,28.7,11.2,.297
2020-09-09,50,2179,20.7,11.6,.0616
2020-09-09,51,1401,15.8,7.11,.0317
2020-09-09,52,875,21.9,3.39,.0595
2020-09-09,53,2249,21.9,24.1,.175
2020-09-10,1,2500,61,8.57,.279
2020-09-10,2,2899,277,3.21,.0531
2020-09-10,3,2582,99.1,13.7,.0638
2020-09-10,4,2408,40.7,14.2,.249
2020-09-10,5,3045,69.8,4.66,.328
2020-09-10,6,1248,21.7,9.25,.107
2020-09-10,7,2958,38.7,12.5,.201
2020-09-10,8,2730,54.7,10.9,.372
2020-09-10,9,914,33.9,4.13,.0761
2020-09-10,10,2080,30.8,9.71,.129
2020-09-10,11,2394,50.7,6.32,.257
2020-09-10,12,978,13.7,6.38,.0741
2020-09-10,13,1879,168,10.2,.376
2020-09-10,14,2202,112,5.19,.0902
2020-09-10,15,1822,43.5,17.4,.0868
2020-09-10,16,2153,30.7,7.83,.146
2020-09-10,17,2412,30.3,9.3,.335
2020-09-10,18,2036,83.4,9.43,.0592
2020-09-10,19,2929,31.5,12.1,.522
2020-09-10,20,3068,44,13.6,.29
2020-09-10,21,1148,9.98,6.87,.0648
2020-09-10,22,2533,55,9.75,.323
2020-09-10,23,2546,79.4,11.2,.193
2020-09-10,24,787,15.6,4.52,.0527
2020-09-10,25,2851,138,5.81,.124
2020-09-10,26,1845,21.4,16.5,.233
2020-09-10,27,1908,39.9,19.7,.0932
2020-09-10,28,1599,59.7,5.13,0
2020-09-10,29,2042,87.3,5.61,.142
2020-09-10,30,3888,39.5,15.5,.309
2020-09-10,31,2820,53.8,34.6,.227
2020-09-10,32,885,24,2.4,.0841
2020-09-10,33,2114,57.3,9.51,.136
2020-09-10,34,2675,32.6,13.4,.515
2020-09-10,35,1267,22.3,9.78,.267
2020-09-10,36,2438,51.7,7.99,.255
2020-09-10,37,1413,14.4,8.37,0
2020-09-10,38,5995,103,15.3,.994
2020-09-10,39,1456,19.2,8.15,.128
2020-09-10,40,2499,30.8,12,.3
2020-09-10,41,1181,18.1,7.33,.0684
2020-09-10,42,1927,70.8,9.25,.124
2020-09-10,43,2644,39.3,10.6,.204
2020-09-10,44,3092,150,12.3,.22
2020-09-10,45,1504,10.9,10.1,.0277
2020-09-10,46,1334,49.6,5.95,.254
2020-09-10,47,3381,34.1,10.7,.175
2020-09-10,48,960,8.31,15,.205
2020-09-10,49,2455,28.7,12.2,.297
2020-09-10,50,2196,20.8,12.2,.0616
2020-09-10,51,1410,15.8,6.89,.0317
2020-09-10,52,877,22.2,2.46,.0793
2020-09-10,53,2266,21.9,22.4,.153
2020-09-11,1,2511,61.5,8.05,.276
2020-09-11,2,2902,277,3.08,.0394
2020-09-11,3,2596,99.3,11.5,.0749
2020-09-11,4,2435,41.3,14.9,.288
2020-09-11,5,3052,70,4.43,.242
2020-09-11,6,1259,21.9,8.86,.124
2020-09-11,7,2971,39.3,12,.249
2020-09-11,8,2738,55.1,9.72,.372
2020-09-11,9,920,33.9,3.97,.0571
2020-09-11,10,2090,31.4,9.69,.183
2020-09-11,11,2400,51.7,6.35,.328
2020-09-11,12,993,14.4,7.06,.163
2020-09-11,13,1894,168,10.5,.367
2020-09-11,14,2209,113,4.88,.117
2020-09-11,15,1834,43.8,16.4,.13
2020-09-11,16,2161,30.7,7.52,.101
2020-09-11,17,2424,30.3,8.97,.257
2020-09-11,18,2044,83.5,8.8,.0592
2020-09-11,19,2948,33.3,12.3,.761
2020-09-11,20,3068,44.5,11.9,.29
2020-09-11,21,1156,10.1,7.02,.081
2020-09-11,22,2557,55.6,13.1,.357
2020-09-11,23,2558,79.5,11.3,.168
2020-09-11,24,794,15.5,4.8,0
